sugas,parklajumi,svarots
APOCRA,0.13089222985737026,9.523298150596843e-4
ARALEV,0.29229507936476123,0.00212664509709722
ARCCAJ,0.226499206476264,0.0016479354630122075
ARCL-N,0.09386565131292454,6.829363244304209e-4
ARCNOT,1.0502493054510952e-16,7.641276551837162e-19
ARCOPO,0.3191900627993254,0.0023223243565015515
ARCPAR,1.5107360584196962e-9,1.099163023417478e-11
ARCPOD,0.3814127004380701,0.0027750362788181143
ARCSP.,1.190552505997985e-16,8.662077566341216e-19
ARCTI.,0.07867615025963043,5.724223944233071e-4
ARGGOE,0.27500166786167707,0.0020008237905427438
ARGLAO,0.3962822545201302,0.0028832223774461142
ARGPAP,0.4585776798544927,0.003336463879652804
ARGSP.,0.5345308573710956,0.0038890747991581144
ARIAGE,0.14385616742153182,0.0010466512600864541
ARIART,0.4190033623082665,0.0030485338585126785
ARIMEL,0.7003041243677034,0.005095187834842102
ATORUB,0.1742949300270086,0.0012681139182924189
AUTGAM,0.30139100653543854,0.0021928241411068345
AXYPUT,0.27846125131991456,0.002025994608386988
BENBIC,0.35337090586897646,0.002571013190014246
BISBET,0.3086743551368467,0.0022458154457408253
BISSTR,0.07562502962994065,5.502234209001004e-4
BOLAQU,0.27293981426283326,0.001985822406132021
BOLDIA,0.32435103774570484,0.002359873952238204
BOLEUN,0.11031594699319892,8.026233911107254e-4
BOLEUP,0.06661115829853116,4.846413888164012e-4
BOLSEL,0.18191654997725829,0.001323566376590254
BOLTIT,0.2745454590600366,0.0019975045618599693
BRANUB,1.0079654763443213e-9,7.333632995018331e-12
BREDAP,0.7585206857269389,0.005518752833108725
BREINO,0.3068579659541932,0.0022325999815663838
BUCTHO,0.15104843735152906,0.0010989799055664588
BUPPIN,0.05499212835598209,4.0010505959030366e-4
CABEXA,0.4698787171825358,0.0034186865967715
CABPUS,0.20505125939808183,0.001491887090265924
CALABI,0.30546135106618927,0.002222438660306507
CALDOM,0.34733506200996583,0.0025270983291226234
CALLUN,0.29456642414682904,0.0021431706720576316
CALMI,0.11288664750547027,8.213269821954896e-4
CALPHA,0.21302090488673747,0.0015498716705773222
CALPOP,0.2195570823066057,0.0015974267977246187
CALPUD,0.04311563003702873,3.136954731697034e-4
CALRUB,0.02873136307802173,2.0904016774960914e-4
CALSP.,0.0010903678471679463,7.933166173209685e-6
CALSTI,0.06504294899512926,4.732316017151272e-4
CAMBIL,0.3421164380402716,0.0024891292976121932
CAMOHR,0.5548464572228783,0.004036884577253856
CANHIR,8.887911839481018e-4,6.466559128515858e-6
CARFLO,0.2943451008015518,0.002141560394497948
CARMOR,0.458418806685107,0.003335307969510667
CARPAL,0.04583840466585352,3.3350550667240564e-4
CARSIL,0.04561611807804843,3.31888220869533e-4
CARSP.,8.756214392488354e-5,6.370740296890007e-7
CATFAL,0.34134064947943504,0.0024834849092671253
CATFRA,0.03636705488258622,2.645950083388284e-4
CATFUL,0.16972380023810643,0.0012348558464326711
CATNUP,0.13562091838750565,9.867342337045938e-4
CATPRO,0.31725821332940607,0.0023082688403688054
CATSPO,0.4535494108185252,0.003299879809488278
CAUFIB,4.8636263649128443e-4,3.5386182981709274e-6
CAURUF,6.140280193280069e-5,4.467470610939238e-7
CELARG,0.3089377546030984,0.0022477318556396834
CELHAW,0.01283671106953741,9.339578592364253e-5
CELLAC,0.23707326600384904,0.001724868923197798
CELRIV,0.5045853408413654,0.0036712008409430243
CELRUF,0.004066791211738282,2.9588666392048567e-5
CELSID,0.006678818596321201,4.859293852341386e-5
CELSTR,0.12697134036708949,9.238026827217497e-4
CEPADV,0.06782815112443041,4.934958376563401e-4
CERERM,0.3462047981619325,0.0025188748924637847
CERGRA,0.0488486392135824,3.5540700619799803e-4
CERPIS,0.10154604167173673,7.388163773408492e-4
CERRUB,0.24000763121219468,0.0017462184217832103
CERVIN,0.3799088957711203,0.0027640950791615517
CHATRI,0.17906945970406676,0.001302851862395781
CHICLA,0.19770710424495563,0.0014384533766958554
CHLCLO,0.3317970730387965,0.0024140489129774686
CHLSIT,0.2854850295111113,0.0020770973621037784
CHLVIR,0.02571443811569192,1.870899909166891e-4
CHRCUL,0.22783592911755032,0.0016576610275254673
CLECIN,2.5114247446102155e-9,1.827231964171699e-11
CLELIC,0.43547129982028526,0.0031683492814932822
CLESEN,2.0528182514019944e-16,1.4935646125358802e-18
CLOCUR,0.3714520289511759,0.002702565632964494
CLOPIG,0.03261689691352121,2.373100637014276e-4
CLOSP.,0.21111430566275532,0.0015359998671223244
COEARC,0.20709145693666406,0.0015067309121392348
COEGLY,0.254158104679566,0.0018491727208647757
COEHER,0.1178053088230401,8.57113581812646e-4
COEPAM,0.163908060799675,0.0011925423945962107
COETUL,0.13082983101591258,9.518758211349871e-4
COLCOR,0.37512198568217375,0.002729267059158521
COLHYA,0.1472380055494872,0.0010712564278834043
COLIA.,2.716808906120715e-6,1.9766628820807416e-8
COLLUT,0.002730144353325478,1.986365325063101e-5
COLPAL,0.18755794631781822,0.0013646113640546592
COLPEN,2.4543931577001924e-6,1.7857376136867494e-8
COLSAL,0.17617689815193655,0.0012818065137834866
COLSP.,0.3579677835564376,0.0026044585953123463
COLSPI,4.0860763655424566e-5,2.9728978975734705e-7
COMBAJ,0.2945987655092425,0.0021434059774208267
CONVAC,0.06955303445106917,5.060455346188517e-4
CORCOR,0.010045218998389647,7.308578638620983e-5
COSCOS,0.17688204492664647,0.001286936935186508
COSCRI,0.25768211144262304,0.0018748122619787757
COSOCE,0.23869456726336258,0.0017366649903158464
COSTRA,0.26249380613686846,0.0019098206068078585
CRAHER,0.09445120871126826,6.871966519493206e-4
CRALAT,0.17704152201487558,0.0012880972392481393
CRAPER,0.4779133238906822,0.003477143814046995
CRASP.,0.37727275604962546,0.0027449153734129504
CROELI,0.34223795103781246,0.0024900133871460146
CRYCHA,0.2913070070636846,0.0021194562004547284
CRYGEM,0.0223911983589905,1.6291116604414264e-4
CUCLAC,0.5808463343878135,0.004226051330994992
CUCLUC,0.1245096295875821,9.058920659194133e-4
CUCSP.,0.1239598538992462,9.018920746275868e-4
CUPARG,0.3671937984772968,0.0026715841160013425
CUPMIN,0.1173552042296191,8.538387653878878e-4
CYASEM,0.19394414583428793,0.0014110753001575203
CYBMES,0.08420710621420353,6.126638531184604e-4
CYCALB,0.3337064913036646,0.0024279412268683304
CYCPEN,0.3211109643397734,0.002336300219016508
CYCPUN,0.30959490240699417,0.0022525130519508232
CYDPER,0.180588264821409,0.0013139022005104752
CYDPOM,0.3862228901927995,0.0028100336741907436
CYDSTR,1.6598020643393576e-16,1.207618660550291e-18
DEIELP,0.256213107807072,0.0018641242634467715
DEIPOR,0.35749911272168344,0.002601048696880089
DEIRIB,0.3557810979170172,0.0025885489730769233
DELBAN,0.28343917839805555,0.0020622124066388197
DENLUT,0.29667107064511,0.002158483403857357
DENPIN,0.13030396483454865,9.480497877349131e-4
DEPSP.,0.1970445383941571,0.001433632760416009
DIACHR,0.3364308410878196,0.0024477627206951937
DIAMEN,2.6570842385360067e-5,1.93320913261263e-7
DIARET,0.3385712378474745,0.0024633355599118353
DIASAN,0.15389863477917506,0.0011197170264185632
DIASTE,0.30356402384105186,0.0022086343169364555
DICHIS,0.10279442683402353,7.478992267354949e-4
DICPET,0.43039654340035466,0.003131426984057203
DICSP.,0.20197912992591543,0.0014695352631539887
DILCAE,0.14645433280897083,0.001065554676779794
DIUFAG,1.3267381639699424e-16,9.652920663838595e-19
DRECUR,0.39143346580630306,0.0028479441484470804
