sugas,parklajumi,svarots
OPEBRU,1.3678258605604235e-16,9.125734548216897e-19
OPEFAG,3.2605185888348755e-7,2.175322750444476e-9
OPESP.,2.5983561719565274e-14,1.7335473301609517e-16
OPILUT,0.4776863137875792,0.003186983535430181
ORGANT,0.46053964871173186,0.0030725859952306905
ORGANTG,0.12921871239209137,8.621094994281396e-4
ORGREC,0.11148933167423476,7.438242506983454e-4
ORTCER,5.1598914332307644e-5,3.4425288243921374e-7
ORTCRU,2.5560537158536426e-4,1.7053243672631488e-6
ORTGOT,6.943636233378675e-4,4.632591245148142e-6
ORTINC,5.30094297195942e-4,3.5366342903852905e-6
ORTPOP,4.7949772199029693e-4,3.1990687217781657e-6
OSTNUB,0.198887327821624,0.0013269181487478951
OSTPAL,0.3042462403029409,0.002029842033517393
PANCOE,0.09035416163874462,6.028165706006121e-4
PANCOR,0.008335119716705518,5.560948374751338e-5
PANFLA,5.14913695172507e-4,3.4353537485104412e-6
PANTEN,0.1275613023408576,8.510517437581972e-4
PAPMAC,0.2036219199925727,0.0013585059645598006
PARAEG,0.15924284419828894,0.001062421735659567
PARCLA,0.20261211618538502,0.001351768848559963
PARCON,0.011798660468648609,7.871721581379708e-5
PARFUL,0.07741325791558698,5.16478641484999e-4
PARMNE,0.3830809987455371,0.0025558045112447636
PARMUE,0.4495711478517262,0.002999407361804876
PARPLA,0.35911201368231316,0.0023958904451460736
PARROB,0.0015385017301695553,1.0264434089400349e-5
PARSIM,0.3250846579298591,0.0021688698682376874
PARSTR,0.21416197717930321,0.001428826146962054
PARTAB,0.13679128396784312,9.126314847482368e-4
PASREC,0.3187996085963337,0.0021269378551839932
PECSTR,0.6110579689538571,0.004076800255816721
PELCOM,0.010758158668953466,7.177529177598908e-5
PELMUS,0.12849339169472915,8.57270371628828e-4
PENHYL,0.014768544938828789,9.85314173837482e-5
PERALC,0.22743510653960056,0.0015173805884730442
PERSTR,0.06994487494187984,4.666517720803294e-4
PETCHL,0.3105717157416181,0.0020720437577346723
