"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.77796 1.3660 1.3609
0.77806 1.3669 1.3604
0.77816 1.3681 1.3612
0.77826 1.3804 1.3619
0.77836 1.3639 1.3615
0.77846 1.3672 1.3610
0.77856 1.3591 1.3627
0.77866 1.3652 1.3622
0.77876 1.3630 1.3627
0.77886 1.3729 1.3622
0.77896 1.3749 1.3627
0.77906 1.3604 1.3628
0.77916 1.3660 1.3636
0.77926 1.3613 1.3628
0.77936 1.3755 1.3642
0.77946 1.3535 1.3637
0.77956 1.3678 1.3642
0.77966 1.3643 1.3634
0.77976 1.3660 1.3645
0.77986 1.3625 1.3637
0.77996 1.3734 1.3657
0.78006 1.3661 1.3643
0.78016 1.3755 1.3660
0.78026 1.3756 1.3658
0.78036 1.3722 1.3660
0.78046 1.3613 1.3658
0.78056 1.3678 1.3666
0.78066 1.3801 1.3655
0.78076 1.3701 1.3669
0.78086 1.3699 1.3661
0.78096 1.3824 1.3672
0.78106 1.3747 1.3675
0.78116 1.3713 1.3669
0.78126 1.3687 1.3663
0.78136 1.3636 1.3678
0.78146 1.3792 1.3672
0.78156 1.3701 1.3684
0.78166 1.3693 1.3684
0.78176 1.3672 1.3672
0.78186 1.3728 1.3696
0.78196 1.3672 1.3681
0.78206 1.3794 1.3693
0.78216 1.3762 1.3684
0.78226 1.3710 1.3696
0.78236 1.3681 1.3690
0.78246 1.3630 1.3696
0.78256 1.3619 1.3690
0.78266 1.3645 1.3704
0.78276 1.3729 1.3699
0.78286 1.3731 1.3704
0.78296 1.3786 1.3705
0.78306 1.3755 1.3716
0.78316 1.3616 1.3705
0.78326 1.3770 1.3707
0.78336 1.3675 1.3711
0.78346 1.3678 1.3716
0.78356 1.3705 1.3714
0.78366 1.3737 1.3722
0.78376 1.3804 1.3717
0.78386 1.3707 1.3728
0.78396 1.3741 1.3714
0.78406 1.3764 1.3737
0.78416 1.3747 1.3723
0.78426 1.3716 1.3737
0.78436 1.3652 1.3729
0.78446 1.3704 1.3737
0.78456 1.3857 1.3735
0.78465 1.3764 1.3746
0.78475 1.3744 1.3738
0.78485 1.3794 1.3749
0.78495 1.3759 1.3744
0.78505 1.3770 1.3749
0.78515 1.3720 1.3753
0.78525 1.3785 1.3755
0.78535 1.3726 1.3750
0.78545 1.3806 1.3752
0.78555 1.3744 1.3753
0.78565 1.3803 1.3764
0.78575 1.3777 1.3765
0.78585 1.3794 1.3767
0.78595 1.3804 1.3762
0.78605 1.3782 1.3776
0.78615 1.3881 1.3774
0.78625 1.3851 1.3776
0.78635 1.3720 1.3774
0.78645 1.3833 1.3776
0.78655 1.3783 1.3780
0.78665 1.3812 1.3779
0.78675 1.3815 1.3797
0.78685 1.3690 1.3780
0.78695 1.3803 1.3785
0.78705 1.3786 1.3783
0.78715 1.3773 1.3788
0.78725 1.3822 1.3792
0.78735 1.3893 1.3797
0.78745 1.3875 1.3792
0.78755 1.3806 1.3797
0.78765 1.3896 1.3792
0.78775 1.3776 1.3812
0.78785 1.3816 1.3792
0.78795 1.3743 1.3812
0.78805 1.3908 1.3807
0.78815 1.3722 1.3809
0.78825 1.3965 1.3810
0.78835 1.3854 1.3818
0.78845 1.3857 1.3813
0.78855 1.3839 1.3824
0.78865 1.3896 1.3816
0.78875 1.3904 1.3833
0.78885 1.3839 1.3819
0.78895 1.3806 1.3827
0.78905 1.3935 1.3834
0.78915 1.3857 1.3836
0.78925 1.3881 1.3834
0.78935 1.3812 1.3839
0.78945 1.3804 1.3839
0.78955 1.3842 1.3839
0.78965 1.4027 1.3839
0.78975 1.3890 1.3854
0.78985 1.3878 1.3839
0.78995 1.3931 1.3854
0.79005 1.3884 1.3842
0.79015 1.3869 1.3851
0.79025 1.4013 1.3848
0.79035 1.3767 1.3860
0.79045 1.3896 1.3851
0.79055 1.3755 1.3866
0.79065 1.3956 1.3857
0.79075 1.3842 1.3872
0.79085 1.3914 1.3860
0.79095 1.3919 1.3878
0.79105 1.3902 1.3866
0.79115 1.3890 1.3881
0.79125 1.3938 1.3872
0.79135 1.3878 1.3878
0.79145 1.3902 1.3878
0.79155 1.3893 1.3887
0.79165 1.3866 1.3887
0.79175 1.4177 1.3881
0.79185 1.3940 1.3893
0.79195 1.3896 1.3881
0.79205 1.3913 1.3896
0.79214 1.3929 1.3890
0.79224 1.3887 1.3899
0.79234 1.3875 1.3893
0.79244 1.3925 1.3899
0.79254 1.3890 1.3896
0.79264 1.4006 1.3910
0.79274 1.3831 1.3896
0.79284 1.3925 1.3913
0.79294 1.4018 1.3905
0.79304 1.3940 1.3919
0.79314 1.3887 1.3902
0.79324 1.3842 1.3919
0.79334 1.4048 1.3914
0.79344 1.3955 1.3925
0.79354 1.3905 1.3911
0.79364 1.4051 1.3928
0.79374 1.3938 1.3917
0.79384 1.4033 1.3940
0.79394 1.3998 1.3926
0.79404 1.4021 1.3943
0.79414 1.3929 1.3926
0.79424 1.3961 1.3934
0.79434 1.3810 1.3929
0.79444 1.3937 1.3946
0.79454 1.4042 1.3938
0.79464 1.4012 1.3946
0.79474 1.3956 1.3953
0.79484 1.3970 1.3943
0.79494 1.3926 1.3935
0.79504 1.4087 1.3958
0.79514 1.4066 1.3953
0.79524 1.4051 1.3961
0.79534 1.3860 1.3956
0.79544 1.4039 1.3964
0.79554 1.3977 1.3953
0.79564 1.3979 1.3970
0.79574 1.3887 1.3956
0.79584 1.3943 1.3967
0.79594 1.4063 1.3971
0.79604 1.4000 1.3979
0.79614 1.3914 1.3968
0.79624 1.3937 1.3982
0.79634 1.3947 1.3971
0.79644 1.3979 1.3982
0.79654 1.3923 1.3980
0.79664 1.3890 1.3985
0.79674 1.4042 1.3994
0.79684 1.3863 1.3980
0.79694 1.3934 1.3994
0.79704 1.3962 1.3992
0.79714 1.4033 1.4000
0.79724 1.3944 1.3992
0.79734 1.3907 1.4000
0.79744 1.4060 1.4001
0.79754 1.4027 1.4003
0.79764 1.3989 1.4004
0.79774 1.3907 1.4009
0.79784 1.3968 1.4004
0.79794 1.4104 1.4018
0.79804 1.4021 1.4013
0.79814 1.4018 1.4021
0.79824 1.3977 1.4007
0.79834 1.4057 1.4027
0.79844 1.4054 1.4018
0.79854 1.4137 1.4027
0.79864 1.4060 1.4027
0.79874 1.4084 1.4027
0.79884 1.4150 1.4030
0.79894 1.4116 1.4039
0.79904 1.4129 1.4039
0.79914 1.3991 1.4039
0.79924 1.4051 1.4033
0.79934 1.4107 1.4048
0.79944 1.4069 1.4036
0.79954 1.4152 1.4051
0.79963 1.3965 1.4042
0.79973 1.4084 1.4045
0.79983 1.4129 1.4042
0.79993 1.3922 1.4060
0.80003 1.4096 1.4048
0.80013 1.4078 1.4063
0.80023 1.4081 1.4054
0.80033 1.4099 1.4066
0.80043 1.4114 1.4063
0.80053 1.4021 1.4066
0.80063 1.4001 1.4066
0.80073 1.4081 1.4069
0.80083 1.4021 1.4063
0.80093 1.4036 1.4084
0.80103 1.4036 1.4066
0.80113 1.4116 1.4084
0.80123 1.4021 1.4078
0.80133 1.4131 1.4081
0.80143 1.4087 1.4081
0.80153 1.4182 1.4090
0.80163 1.4057 1.4087
0.80173 1.4212 1.4096
0.80183 1.4027 1.4099
0.80193 1.4013 1.4087
0.80203 1.4113 1.4104
0.80213 1.4105 1.4084
0.80223 1.4128 1.4104
0.80233 1.4135 1.4096
0.80243 1.4042 1.4107
0.80253 1.4141 1.4105
0.80263 1.4093 1.4113
0.80273 1.4126 1.4105
0.80283 1.4266 1.4119
0.80293 1.4141 1.4114
0.80303 1.4078 1.4119
0.80313 1.4147 1.4117
0.80323 1.4176 1.4131
0.80333 1.4230 1.4120
0.80343 1.4104 1.4131
0.80353 1.4135 1.4126
0.80363 1.4164 1.4134
0.80373 1.4132 1.4126
0.80383 1.4122 1.4134
0.80393 1.4177 1.4135
0.80403 1.4257 1.4146
0.80413 1.4105 1.4144
0.80423 1.4134 1.4149
0.80433 1.4111 1.4141
0.80443 1.4063 1.4152
0.80453 1.4162 1.4150
0.80463 1.4191 1.4158
0.80473 1.4269 1.4147
0.80483 1.4093 1.4158
0.80493 1.4138 1.4156
0.80503 1.4200 1.4161
0.80513 1.4266 1.4159
0.80523 1.4161 1.4176
0.80533 1.4153 1.4165
0.80543 1.4200 1.4173
0.80553 1.4177 1.4165
0.80563 1.4185 1.4176
0.80573 1.4200 1.4177
0.80583 1.4119 1.4179
0.80593 1.4260 1.4180
0.80603 1.4182 1.4179
0.80613 1.4269 1.4180
0.80623 1.4221 1.4191
0.80633 1.4251 1.4186
0.80643 1.4185 1.4191
0.80653 1.4260 1.4195
0.80663 1.4275 1.4209
0.80673 1.4340 1.4200
0.80683 1.4171 1.4195
0.80693 1.4310 1.4212
0.80703 1.4189 1.4195
0.80712 1.4170 1.4209
0.80722 1.4150 1.4209
0.80732 1.4251 1.4215
0.80742 1.4251 1.4212
0.80752 1.4188 1.4209
0.80762 1.4135 1.4212
0.80772 1.4176 1.4227
0.80782 1.4287 1.4212
0.80792 1.4221 1.4227
0.80802 1.4278 1.4218
0.80812 1.4242 1.4233
0.80822 1.4156 1.4227
0.80832 1.4248 1.4239
0.80842 1.4329 1.4239
0.80852 1.4275 1.4236
0.80862 1.4197 1.4233
0.80872 1.4293 1.4239
0.80882 1.4248 1.4239
0.80892 1.4284 1.4251
0.80902 1.4311 1.4242
0.80912 1.4161 1.4257
0.80922 1.4391 1.4242
0.80932 1.4346 1.4257
0.80942 1.4224 1.4251
0.80952 1.4206 1.4266
0.80962 1.4338 1.4251
0.80972 1.4301 1.4263
0.80982 1.4371 1.4260
0.80992 1.4355 1.4272
0.81002 1.4224 1.4266
0.81012 1.4248 1.4275
0.81022 1.4320 1.4269
0.81032 1.4263 1.4281
0.81042 1.4320 1.4269
0.81052 1.4316 1.4275
0.81062 1.4284 1.4278
0.81072 1.4254 1.4284
0.81082 1.4293 1.4284
0.81092 1.4331 1.4296
0.81102 1.4180 1.4284
0.81112 1.4269 1.4301
0.81122 1.4332 1.4293
0.81132 1.4322 1.4304
0.81142 1.4412 1.4302
0.81152 1.4284 1.4304
0.81162 1.4391 1.4305
0.81172 1.4349 1.4313
0.81182 1.4257 1.4316
0.81192 1.4353 1.4305
0.81202 1.4352 1.4316
0.81212 1.4362 1.4311
0.81222 1.4275 1.4322
0.81232 1.4236 1.4317
0.81242 1.4296 1.4319
0.81252 1.4323 1.4320
0.81262 1.4334 1.4331
0.81272 1.4296 1.4323
0.81282 1.4319 1.4334
0.81292 1.4314 1.4335
0.81302 1.4310 1.4340
0.81312 1.4368 1.4332
0.81322 1.4364 1.4349
0.81332 1.4293 1.4338
0.81342 1.4349 1.4349
0.81352 1.4260 1.4341
0.81362 1.4412 1.4352
0.81372 1.4218 1.4341
0.81382 1.4409 1.4352
0.81392 1.4368 1.4356
0.81402 1.4412 1.4361
0.81412 1.4314 1.4353
0.81422 1.4436 1.4367
0.81432 1.4415 1.4356
0.81442 1.4352 1.4370
0.81452 1.4427 1.4362
0.81462 1.4278 1.4370
0.81471 1.4424 1.4368
0.81481 1.4412 1.4376
0.81491 1.4496 1.4376
0.81501 1.4343 1.4379
0.81511 1.4451 1.4376
0.81521 1.4361 1.4388
0.81531 1.4415 1.4385
0.81541 1.4388 1.4388
0.81551 1.4409 1.4385
0.81561 1.4466 1.4391
0.81571 1.4379 1.4385
0.81581 1.4516 1.4403
0.81591 1.4502 1.4394
0.81601 1.4421 1.4394
0.81611 1.4445 1.4397
0.81621 1.4284 1.4406
0.81631 1.4460 1.4397
0.81641 1.4481 1.4415
0.81651 1.4394 1.4400
0.81661 1.4412 1.4421
0.81671 1.4454 1.4421
0.81681 1.4403 1.4415
0.81691 1.4427 1.4421
0.81701 1.4466 1.4418
0.81711 1.4472 1.4430
0.81721 1.4350 1.4412
0.81731 1.4403 1.4433
0.81741 1.4397 1.4427
0.81751 1.4507 1.4436
0.81761 1.4544 1.4427
0.81771 1.4490 1.4445
0.81781 1.4511 1.4439
0.81791 1.4582 1.4439
0.81801 1.4475 1.4439
0.81811 1.4409 1.4454
0.81821 1.4445 1.4439
0.81831 1.4615 1.4460
0.81841 1.4570 1.4451
0.81851 1.4436 1.4454
0.81861 1.4439 1.4451
0.81871 1.4501 1.4469
0.81881 1.4478 1.4454
0.81891 1.4451 1.4463
0.81901 1.4460 1.4463
0.81911 1.4546 1.4478
0.81921 1.4520 1.4466
0.81931 1.4585 1.4472
0.81941 1.4541 1.4472
0.81951 1.4376 1.4472
0.81961 1.4597 1.4472
0.81971 1.4496 1.4487
0.81981 1.4585 1.4478
0.81991 1.4469 1.4487
0.82001 1.4493 1.4481
0.82011 1.4349 1.4487
0.82021 1.4517 1.4490
0.82031 1.4439 1.4490
0.82041 1.4573 1.4490
0.82051 1.4475 1.4501
0.82061 1.4573 1.4496
0.82071 1.4481 1.4504
0.82081 1.4514 1.4502
0.82091 1.4603 1.4510
0.82101 1.4454 1.4508
0.82111 1.4576 1.4519
0.82121 1.4591 1.4511
0.82131 1.4528 1.4522
0.82141 1.4457 1.4520
0.82151 1.4633 1.4522
0.82161 1.4600 1.4523
0.82171 1.4555 1.4528
0.82181 1.4499 1.4522
0.82191 1.4541 1.4526
0.82201 1.4475 1.4537
0.82211 1.4615 1.4532
0.82220 1.4609 1.4540
0.82230 1.4544 1.4535
0.82240 1.4564 1.4546
0.82250 1.4606 1.4544
0.82260 1.4534 1.4543
0.82270 1.4508 1.4544
0.82280 1.4588 1.4555
0.82290 1.4600 1.4555
0.82300 1.4701 1.4561
0.82310 1.4636 1.4553
0.82320 1.4615 1.4558
0.82330 1.4651 1.4558
0.82340 1.4567 1.4567
0.82350 1.4508 1.4558
0.82360 1.4543 1.4570
0.82370 1.4573 1.4561
0.82380 1.4585 1.4576
0.82390 1.4561 1.4567
0.82400 1.4630 1.4585
0.82410 1.4532 1.4573
0.82420 1.4716 1.4594
0.82430 1.4555 1.4579
0.82440 1.4615 1.4582
0.82450 1.4573 1.4588
0.82460 1.4531 1.4594
0.82470 1.4723 1.4594
0.82480 1.4481 1.4600
0.82490 1.4636 1.4585
0.82500 1.4504 1.4597
0.82510 1.4657 1.4591
0.82520 1.4654 1.4606
0.82530 1.4630 1.4606
0.82540 1.4591 1.4609
0.82550 1.4681 1.4609
0.82560 1.4567 1.4612
0.82570 1.4636 1.4615
0.82580 1.4701 1.4630
0.82590 1.4597 1.4606
0.82600 1.4666 1.4627
0.82610 1.4621 1.4621
0.82620 1.4660 1.4636
0.82630 1.4726 1.4621
0.82640 1.4594 1.4639
0.82650 1.4672 1.4630
0.82660 1.4600 1.4639
0.82670 1.4723 1.4636
0.82680 1.4636 1.4642
0.82690 1.4675 1.4648
0.82700 1.4612 1.4642
0.82710 1.4615 1.4645
0.82720 1.4791 1.4651
0.82730 1.4648 1.4657
0.82740 1.4612 1.4642
0.82750 1.4764 1.4666
0.82760 1.4672 1.4654
0.82770 1.4773 1.4669
0.82780 1.4726 1.4654
0.82790 1.4791 1.4681
0.82800 1.4645 1.4669
0.82810 1.4591 1.4660
0.82820 1.4663 1.4669
0.82830 1.4863 1.4690
0.82840 1.4627 1.4669
0.82850 1.4684 1.4684
0.82860 1.4708 1.4672
0.82870 1.4716 1.4687
0.82880 1.4737 1.4684
0.82890 1.4627 1.4696
0.82900 1.4791 1.4684
0.82910 1.4707 1.4701
0.82920 1.4842 1.4693
0.82930 1.4809 1.4704
0.82940 1.4612 1.4693
0.82950 1.4642 1.4693
0.82960 1.4717 1.4699
0.82969 1.4746 1.4707
0.82979 1.4737 1.4705
0.82989 1.4719 1.4713
0.82999 1.4717 1.4711
0.83009 1.4710 1.4719
0.83019 1.4612 1.4720
0.83029 1.4833 1.4725
0.83039 1.4806 1.4720
0.83049 1.4758 1.4731
0.83059 1.4708 1.4723
0.83069 1.4863 1.4725
0.83079 1.4797 1.4729
0.83089 1.4710 1.4731
0.83099 1.4782 1.4734
0.83109 1.4758 1.4740
0.83119 1.4785 1.4740
0.83129 1.4770 1.4749
0.83139 1.4642 1.4734
0.83149 1.4782 1.4752
0.83159 1.4699 1.4743
0.83169 1.4836 1.4758
0.83179 1.4785 1.4761
0.83189 1.4740 1.4743
0.83199 1.4716 1.4767
0.83209 1.4672 1.4755
0.83219 1.4803 1.4779
0.83229 1.4797 1.4761
0.83239 1.4770 1.4776
0.83249 1.4863 1.4764
0.83259 1.4809 1.4779
0.83269 1.4782 1.4773
0.83279 1.4940 1.4779
0.83289 1.4758 1.4776
0.83299 1.4848 1.4788
0.83309 1.4881 1.4782
0.83319 1.4946 1.4794
0.83329 1.4702 1.4785
0.83339 1.4779 1.4791
0.83349 1.4973 1.4788
0.83359 1.4797 1.4800
0.83369 1.4818 1.4794
0.83379 1.4863 1.4803
0.83389 1.4758 1.4797
0.83399 1.4824 1.4806
0.83409 1.4931 1.4809
0.83419 1.4651 1.4803
0.83429 1.4770 1.4806
0.83439 1.4860 1.4821
0.83449 1.4693 1.4815
0.83459 1.4973 1.4830
0.83469 1.4890 1.4818
0.83479 1.4761 1.4827
0.83489 1.4931 1.4830
0.83499 1.4896 1.4839
0.83509 1.4767 1.4821
0.83519 1.4866 1.4833
0.83529 1.4827 1.4833
0.83539 1.4884 1.4842
0.83549 1.4699 1.4836
0.83559 1.4982 1.4848
0.83569 1.4878 1.4848
0.83579 1.4934 1.4851
0.83589 1.4827 1.4848
0.83599 1.4982 1.4857
0.83609 1.4827 1.4851
0.83619 1.4797 1.4860
0.83629 1.4872 1.4860
0.83639 1.4907 1.4866
0.83649 1.4994 1.4857
0.83659 1.4961 1.4875
0.83669 1.4896 1.4860
0.83679 1.4940 1.4878
0.83689 1.4955 1.4878
0.83699 1.4931 1.4869
0.83709 1.4758 1.4884
0.83718 1.4955 1.4875
0.83728 1.4878 1.4887
0.83738 1.4812 1.4875
0.83748 1.4937 1.4887
0.83758 1.4863 1.4887
0.83768 1.4994 1.4899
0.83778 1.5003 1.4896
0.83788 1.5078 1.4907
0.83798 1.4845 1.4908
0.83808 1.4857 1.4907
0.83818 1.4887 1.4905
0.83828 1.4973 1.4907
0.83838 1.4896 1.4902
0.83848 1.4812 1.4916
0.83858 1.4905 1.4908
0.83868 1.4937 1.4922
0.83878 1.4902 1.4908
0.83888 1.5045 1.4928
0.83898 1.4902 1.4919
0.83908 1.4973 1.4931
0.83918 1.4875 1.4919
0.83928 1.5057 1.4931
0.83938 1.4940 1.4928
0.83948 1.4949 1.4937
0.83958 1.5027 1.4937
0.83968 1.4940 1.4946
0.83978 1.4955 1.4934
0.83988 1.4842 1.4946
0.83998 1.5054 1.4943
0.84008 1.5009 1.4955
0.84018 1.4934 1.4943
0.84028 1.5101 1.4958
0.84038 1.4937 1.4961
0.84048 1.5018 1.4958
0.84058 1.4955 1.4958
0.84068 1.4985 1.4970
0.84078 1.4979 1.4958
0.84088 1.5084 1.4976
0.84098 1.5012 1.4961
0.84108 1.4961 1.4979
0.84118 1.5197 1.4976
0.84128 1.4881 1.4979
0.84138 1.5033 1.4973
0.84148 1.5107 1.4985
0.84158 1.4863 1.4973
0.84168 1.5015 1.4988
0.84178 1.5051 1.4994
0.84188 1.5018 1.4985
0.84198 1.4991 1.5000
0.84208 1.4931 1.4994
0.84218 1.4976 1.5000
0.84228 1.4940 1.4994
0.84238 1.5048 1.5012
0.84248 1.5036 1.5000
0.84258 1.4952 1.5015
0.84268 1.5009 1.5015
0.84278 1.5173 1.5021
0.84288 1.4833 1.5009
0.84298 1.4982 1.5027
0.84308 1.5051 1.5015
0.84318 1.4991 1.5018
0.84328 1.5036 1.5024
0.84338 1.4979 1.5027
0.84348 1.5161 1.5033
0.84358 1.5009 1.5042
0.84368 1.5057 1.5033
0.84378 1.5036 1.5045
0.84388 1.5149 1.5042
0.84398 1.4997 1.5048
0.84408 1.5179 1.5045
0.84418 1.5018 1.5051
0.84428 1.4985 1.5039
0.84438 1.5081 1.5057
0.84448 1.5054 1.5060
0.84458 1.4955 1.5063
0.84468 1.4991 1.5054
0.84477 1.4988 1.5063
0.84487 1.5000 1.5063
0.84497 1.5215 1.5075
0.84507 1.5060 1.5066
0.84517 1.5173 1.5078
0.84527 1.5104 1.5063
0.84537 1.5110 1.5087
0.84547 1.5072 1.5075
0.84557 1.5137 1.5081
0.84567 1.5146 1.5089
0.84577 1.5116 1.5087
0.84587 1.5027 1.5089
0.84597 1.5030 1.5096
0.84607 1.5021 1.5087
0.84617 1.5045 1.5093
0.84627 1.5072 1.5095
0.84637 1.5054 1.5104
0.84647 1.5122 1.5095
0.84657 1.5096 1.5113
0.84667 1.4902 1.5098
0.84677 1.5164 1.5110
0.84687 1.5042 1.5119
0.84697 1.5113 1.5116
0.84707 1.5087 1.5128
0.84717 1.5233 1.5119
0.84727 1.5224 1.5128
0.84737 1.5098 1.5125
0.84747 1.5209 1.5134
0.84757 1.5209 1.5125
0.84767 1.5137 1.5134
0.84777 1.5084 1.5125
0.84787 1.5206 1.5146
0.84797 1.5131 1.5134
0.84807 1.5140 1.5149
0.84817 1.5271 1.5146
0.84827 1.5239 1.5155
0.84837 1.5161 1.5143
0.84847 1.5194 1.5161
0.84857 1.5206 1.5149
0.84867 1.5287 1.5176
0.84877 1.5051 1.5152
0.84887 1.5209 1.5167
0.84897 1.5125 1.5161
0.84907 1.5340 1.5176
0.84917 1.5158 1.5164
0.84927 1.5200 1.5182
0.84937 1.5182 1.5170
0.84947 1.5257 1.5185
0.84957 1.5274 1.5182
0.84967 1.5242 1.5188
0.84977 1.5191 1.5185
0.84987 1.5224 1.5188
0.84997 1.5251 1.5188
0.85007 1.5221 1.5203
0.85017 1.5304 1.5194
0.85027 1.5143 1.5194
0.85037 1.5155 1.5197
0.85047 1.5239 1.5206
0.85057 1.5167 1.5200
0.85067 1.5149 1.5212
0.85077 1.5203 1.5215
0.85087 1.5400 1.5215
0.85097 1.5176 1.5212
0.85107 1.5131 1.5218
0.85117 1.5337 1.5224
0.85127 1.5257 1.5227
0.85137 1.5197 1.5221
0.85147 1.5188 1.5233
0.85157 1.5203 1.5233
0.85167 1.5281 1.5239
0.85177 1.5230 1.5236
0.85187 1.5227 1.5239
0.85197 1.5373 1.5251
0.85207 1.5209 1.5239
0.85216 1.5296 1.5251
0.85226 1.5170 1.5242
0.85236 1.5176 1.5260
0.85246 1.5295 1.5248
0.85256 1.5310 1.5263
0.85266 1.5218 1.5260
0.85276 1.5403 1.5269
0.85286 1.5143 1.5260
0.85296 1.5328 1.5281
0.85306 1.5280 1.5260
0.85316 1.5310 1.5281
0.85326 1.5331 1.5274
0.85336 1.5418 1.5293
0.85346 1.5173 1.5268
0.85356 1.5143 1.5284
0.85366 1.5268 1.5283
0.85376 1.5301 1.5301
0.85386 1.5346 1.5292
0.85396 1.5290 1.5290
0.85406 1.5376 1.5295
0.85416 1.5310 1.5301
0.85426 1.5322 1.5301
0.85436 1.5209 1.5304
0.85446 1.5391 1.5307
0.85456 1.5382 1.5316
0.85466 1.5295 1.5307
0.85476 1.5325 1.5319
0.85486 1.5352 1.5313
0.85496 1.5301 1.5328
0.85506 1.5283 1.5313
0.85516 1.5337 1.5325
0.85526 1.5361 1.5328
0.85536 1.5442 1.5340
0.85546 1.5304 1.5328
0.85556 1.5248 1.5328
0.85566 1.5468 1.5337
0.85576 1.5379 1.5343
0.85586 1.5292 1.5334
0.85596 1.5337 1.5340
0.85606 1.5528 1.5352
0.85616 1.5370 1.5352
0.85626 1.5346 1.5343
0.85636 1.5370 1.5361
0.85646 1.5513 1.5364
0.85656 1.5304 1.5364
0.85666 1.5442 1.5364
0.85676 1.5481 1.5370
0.85686 1.5346 1.5376
0.85696 1.5450 1.5367
0.85706 1.5406 1.5379
0.85716 1.5483 1.5376
0.85726 1.5334 1.5382
0.85736 1.5313 1.5376
0.85746 1.5481 1.5388
0.85756 1.5373 1.5385
0.85766 1.5310 1.5382
0.85776 1.5415 1.5385
0.85786 1.5576 1.5406
0.85796 1.5364 1.5388
0.85806 1.5301 1.5397
0.85816 1.5471 1.5403
0.85826 1.5424 1.5403
0.85836 1.5510 1.5409
0.85846 1.5510 1.5415
0.85856 1.5591 1.5415
0.85866 1.5513 1.5424
0.85876 1.5480 1.5412
0.85886 1.5340 1.5424
0.85896 1.5355 1.5412
0.85906 1.5519 1.5433
0.85916 1.5427 1.5421
0.85926 1.5451 1.5430
0.85936 1.5397 1.5433
0.85946 1.5513 1.5442
0.85956 1.5391 1.5427
0.85966 1.5499 1.5451
0.85975 1.5355 1.5439
0.85985 1.5331 1.5448
0.85995 1.5689 1.5453
0.86005 1.5522 1.5457
0.86015 1.5403 1.5447
0.86025 1.5543 1.5460
0.86035 1.5477 1.5456
0.86045 1.5442 1.5466
0.86055 1.5471 1.5456
0.86065 1.5606 1.5484
0.86075 1.5579 1.5468
0.86085 1.5400 1.5478
0.86095 1.5498 1.5474
0.86105 1.5528 1.5481
0.86115 1.5576 1.5474
0.86125 1.5576 1.5496
0.86135 1.5707 1.5492
0.86145 1.5442 1.5490
0.86155 1.5588 1.5486
0.86165 1.5490 1.5496
0.86175 1.5480 1.5486
0.86185 1.5448 1.5501
0.86195 1.5507 1.5501
0.86205 1.5573 1.5504
0.86215 1.5439 1.5507
0.86225 1.5552 1.5510
0.86235 1.5475 1.5510
0.86245 1.5459 1.5504
0.86255 1.5487 1.5522
0.86265 1.5510 1.5519
0.86275 1.5669 1.5531
0.86285 1.5594 1.5525
0.86295 1.5552 1.5534
0.86305 1.5456 1.5531
0.86315 1.5573 1.5537
0.86325 1.5573 1.5531
0.86335 1.5654 1.5552
0.86345 1.5618 1.5543
0.86355 1.5496 1.5543
0.86365 1.5522 1.5540
0.86375 1.5645 1.5558
0.86385 1.5573 1.5552
0.86395 1.5555 1.5558
0.86405 1.5629 1.5558
0.86415 1.5594 1.5567
0.86425 1.5501 1.5555
0.86435 1.5582 1.5573
0.86445 1.5686 1.5564
0.86455 1.5510 1.5572
0.86465 1.5692 1.5574
0.86475 1.5707 1.5582
0.86485 1.5516 1.5576
0.86495 1.5663 1.5582
0.86505 1.5597 1.5579
0.86515 1.5687 1.5594
0.86525 1.5656 1.5588
0.86535 1.5681 1.5606
0.86545 1.5638 1.5594
0.86555 1.5561 1.5601
0.86565 1.5603 1.5598
0.86575 1.5639 1.5609
0.86585 1.5528 1.5598
0.86595 1.5646 1.5609
0.86605 1.5558 1.5603
0.86615 1.5682 1.5618
0.86625 1.5664 1.5612
0.86635 1.5621 1.5625
0.86645 1.5722 1.5619
0.86655 1.5600 1.5633
0.86665 1.5606 1.5622
0.86675 1.5606 1.5637
0.86685 1.5767 1.5639
0.86695 1.5579 1.5634
0.86705 1.5599 1.5648
0.86715 1.5786 1.5638
0.86724 1.5734 1.5658
0.86734 1.5720 1.5641
0.86744 1.5728 1.5655
0.86754 1.5598 1.5643
0.86764 1.5625 1.5658
0.86774 1.5756 1.5652
0.86784 1.5657 1.5670
0.86794 1.5692 1.5659
0.86804 1.5845 1.5666
0.86814 1.5725 1.5667
0.86824 1.5752 1.5673
0.86834 1.5649 1.5674
0.86844 1.5703 1.5684
0.86854 1.5841 1.5676
0.86864 1.5772 1.5693
0.86874 1.5729 1.5683
0.86884 1.5793 1.5693
0.86894 1.5613 1.5676
0.86904 1.5713 1.5694
0.86914 1.5647 1.5692
0.86924 1.5737 1.5701
0.86934 1.5615 1.5698
0.86944 1.5890 1.5712
0.86954 1.5779 1.5701
0.86964 1.5864 1.5722
0.86974 1.5704 1.5710
0.86984 1.5794 1.5727
0.86994 1.5641 1.5707
0.87004 1.5843 1.5730
0.87014 1.5655 1.5716
0.87024 1.5758 1.5730
0.87034 1.5832 1.5723
0.87044 1.5724 1.5731
0.87054 1.5756 1.5732
0.87064 1.5701 1.5737
0.87074 1.5743 1.5743
0.87084 1.5796 1.5745
