x,y
522550,402950
654450,203650
362350,309450
479450,286150
594950,352150
724250,327950
525550,402650
701750,279550
635950,279350
577350,365250
317550,274650
560950,376950
470550,311450
570450,371650
654750,204650
596550,311850
643750,218650
568850,345650
320250,294950
564650,343650
515150,301650
488850,252550
644050,190950
710250,288050
636950,273050
525250,353950
563250,372350
430050,367850
532550,241250
501950,253050
536950,319450
676550,195250
577050,236950
676850,286550
544650,304350
565250,345550
559050,360750
552350,252550
468550,308550
611050,292750
398750,385850
548650,303250
576250,363950
654050,350150
571150,369050
577550,362650
628850,303150
599250,305050
708450,273050
465550,305050
579150,369050
578850,365750
568950,390750
399450,388250
536850,356650
574050,371450
656050,346950
442950,341550
593750,305550
341250,289850
724950,326550
569450,371350
647450,238950
413050,326450
567450,348250
535950,360250
649550,220650
679150,188150
644050,218150
653550,203450
497750,243550
489250,282950
456550,300250
448950,338550
687450,320050
353550,362350
558250,251250
601050,305950
472250,310350
611250,261150
395250,391950
515650,296550
512950,300450
574650,240250
470750,312650
477050,265950
543550,307650
608250,292450
470150,309150
648150,216450
665850,204450
658350,349450
701850,250650
529450,369350
612150,376050
574250,363750
707550,274650
709950,273350
570250,371250
696650,366550
522850,407950
606150,288550
571050,371550
543950,281450
584050,345450
529150,240450
687050,340750
566950,369550
482650,282950
617850,354250
573550,422350
515650,299750
681050,191150
569850,371850
575250,364450
568250,369350
470250,307050
561550,374150
570050,366050
541250,318450
518750,334250
583750,359150
645250,190850
589950,308550
599650,311050
398050,387650
551750,332450
501550,250850
600450,307850
755050,233450
647750,378750
577250,366550
583050,269450
666350,269250
582850,343450
569150,371050
587950,408550
587250,387150
706750,274350
567750,368850
466450,311450
575350,366250
577150,366850
583050,385750
568250,366650
577350,363250
608350,327450
727750,230150
526250,363350
645450,192150
367450,272850
529350,239550
587850,399150
678850,222350
724450,327150
493750,245150
677950,183550
376750,381250
532150,321150
448650,334950
579050,366450
627950,310050
580050,367850
578550,364350
378950,292150
421850,297050
598650,306750
535750,320450
336350,264750
470950,308250
584450,352550
649450,268550
517150,333850
555750,359050
679050,292350
398850,388950
590650,344250
632050,278650
569450,368550
390050,315750
561150,358550
388250,282550
471350,310350
735850,262250
577550,422850
360450,360350
501950,247950
654250,350750
516350,300750
399550,390950
400650,373150
572350,422450
496550,245650
576650,363050
718250,294750
518550,334250
575650,364250
530450,372850
571950,370850
420250,271150
696750,253450
606350,326950
721150,330050
703350,240350
399450,389450
656750,350650
674750,261750
564350,367450
635950,277350
696650,366250
573250,366350
576750,367750
524850,373450
579950,364750
573750,363650
564750,344050
576650,363450
582450,356850
624950,324150
584050,355150
654650,205350
448250,315550
615050,307850
741850,288250
527850,376450
576750,365150
563750,420550
456350,271550
546050,305550
566050,345350
492250,245950
583750,385350
448550,316250
575550,366750
432750,294550
644750,377750
578750,365650
470150,310850
689550,381650
605650,302150
673050,289550
487650,251450
682750,352250
502050,251250
455250,271950
518450,336150
577050,282850
449350,341550
577250,365350
583450,344750
707350,291150
572050,369450
710550,288350
492350,246950
385650,327450
583850,360850
655850,205650
597650,307650
451150,335350
579150,366650
387450,315550
576850,366950
496650,245150
709150,273450
583850,356750
574250,227750
400050,389950
556050,355550
658250,347150
749450,272550
750150,245050
583150,409050
482850,285950
516950,298550
413150,322750
378950,283050
671750,196150
692050,299250
491850,252450
516450,332950
582050,350150
530750,368550
467250,305450
558250,355650
695850,297750
645050,189050
461950,293750
447550,315750
698050,366250
636350,280250
582350,350650
472150,309450
663450,272850
536550,356950
466150,250050
492450,247150
340650,268150
698750,294850
709950,285250
496850,244350
526350,402750
708250,273450
469250,249550
591050,308550
613950,354350
559250,251850
584550,298950
514850,332650
501250,322750
726950,232050
562050,364650
493850,247250
399550,389350
655750,327950
338350,292650
652450,293350
400150,388650
540550,316250
525150,354850
660450,238850
527450,357250
529750,243650
495350,250250
528250,239850
533250,322050
661050,191950
445650,318350
699450,366450
647850,264250
494450,248250
582250,354850
581550,365750
469950,311450
571750,370150
653950,207950
758450,242350
619850,327150
514250,299450
650450,185050
467050,312650
577050,368250
401750,387650
561250,365550
525950,289750
757350,258450
656550,348850
511850,324450
526650,371650
569350,368850
735150,262250
470650,310550
451450,331250
585650,342950
580050,365150
745950,267250
629050,309450
611650,300250
660750,210650
575550,364650
527550,240050
579650,362550
444550,313350
647050,238350
471850,310450
594550,352350
739950,256350
587750,405750
530450,238650
427550,338450
518350,301350
599050,308350
436050,300850
451550,336450
468050,310550
729750,231950
518950,295150
527350,407550
525750,372550
704150,275350
496750,247650
560350,374750
572250,369550
578850,422250
597850,316350
449850,334350
356150,292450
553050,293750
540450,316350
549450,280150
367650,269050
706550,288150
619550,360450
646050,238050
660850,328050
568150,368750
581150,370650
511550,324250
470350,307650
618050,352850
470250,311350
481150,269850
607850,363250
502150,252750
431550,368050
616050,358950
582750,361850
576650,365950
451750,295450
654650,347250
570550,371250
562350,345750
471650,305950
495050,246750
619050,304050
531650,360150
690350,265350
660250,214750
555450,357050
680250,191550
703950,247150
499950,283150
432150,365550
451350,321050
540450,316050
498450,246450
434850,263550
567150,366650
487450,250950
447250,317650
319350,279950
446950,348950
396650,391950
623350,330850
543050,308850
494850,245850
581750,280550
542750,331750
449850,316050
339650,268850
502050,322950
591150,344850
385650,329350
488650,245050
616750,353750
722750,324850
543650,345850
596450,352350
710050,280950
594550,313950
500350,250350
667950,306550
655550,205850
588150,347650
578550,362450
583150,239550
516350,299050
451250,336550
570850,367750
527950,412050
708550,237450
608050,284650
589250,240050
468850,312550
533050,251750
523550,373150
589250,351050
585150,354550
449950,342850
592650,309550
451750,337850
376250,284550
521250,334050
320550,297250
674250,282850
580850,364350
690850,375450
577150,362850
436050,352050
657450,324850
470850,309650
520650,301650
389250,317350
578750,422550
723150,224350
468450,310750
549650,351650
461950,296150
512450,302050
390050,316450
447450,314750
680250,197750
