sugas,parklajumi,svarots
MACWAU,0.051632165135532704,3.1036828479440723e-4
MALCAS,0.15809811683685035,9.503502559514112e-4
MALNEU,0.18778506122556887,0.00112880269904628
MAMBRA,0.4739372970268124,0.002848904468603816
MANJUR,0.17131620792090071,0.001029806080576315
MELATH,0.16549455447737357,9.948112941056714e-4
MELCIN,0.13974708515215534,8.40039595663664e-4
MELDIA,0.10750964676181718,6.462557705401082e-4
MELDID,0.18178144245011565,0.0010927140930967576
MELPER,0.5856903803575021,0.003520668139617547
MELPHO,0.12847876827310792,7.723041409700744e-4
MELSP.,0.1652895192007835,9.93578797909733e-4
MESALB,0.08380451617047585,5.037608605716937e-4
MESFUR,0.10992526255094963,6.607763804588924e-4
MICAUR,0.029417804084449217,1.768346024642108e-4
MICCAL,0.11190289338774069,6.726642005640572e-4
MILMIN,0.49178404492205197,0.0029561838073428335
MIMTIL,0.5212196094207658,0.0031331251701820564
MNISAT,0.38815004015096183,0.002333225071780469
MOMALP,0.19545394493832643,0.0011749014492723928
MONMON,0.5433351677360378,0.003266064935221233
MYTCON,0.22929555460598322,0.001378328175997129
MYTPAL,0.02873867646381786,1.727522697900227e-4
MYTSP.,0.2014686871338908,0.0012110569196815382
NEMDEG,0.09988232512254906,6.004068558463143e-4
NEMMET,0.2246671052004264,0.001350505908627757
NEMSWA,0.10223860973944451,6.145708176541063e-4
NEPSP.,0.36470219330047005,0.002192276730954436
NOCFIM,0.6040282584071478,0.0036308997315350573
NOCPRO,0.47920347162551036,0.0028805601927698542
NOCSP.,0.455053699587191,0.0027353924798522544
NOLAER,0.09003960326946074,5.412408555201122e-4
NOMNOC,0.6102504360651212,0.0036683021259983155
NONTYP,0.15755480291268004,9.470843187142836e-4
NOTCYN,0.10346746265197679,6.219576272083076e-4
NOTDRO,0.3269032382656924,0.0019650618386412855
NOTUDD,0.3066161414419178,0.0018431132155664065
NOTZIC,0.20010251020725248,0.0012028446359562016
NYMANT,0.4004346102591618,0.002407069369107733
NYMNIT,0.3995318218125123,0.002401642579412137
NYMPOL,0.21028161534201706,0.001264032684009694
NYMSP.,0.29152161859507975,0.0017523778928568996
NYMXAN,0.2066906300181892,0.0012424467607242235
OCHPLE,0.5677498575484197,0.0034128251065401313
OCHSYL,0.11593740074793112,6.969161978623648e-4
ODEATR,0.06773438781607621,4.0716103446158285e-4
ODOBID,0.4413255446668272,0.0026528705889952513
ODOPRU,0.12392335261875967,7.449208898618877e-4
ODOSIE,2.0851364388525825e-4,1.2534051562436331e-6
OENJUT,0.12402746485358591,7.455467233062979e-4
OINV-F,1.4759539349709722e-6,8.872168928613156e-9
OLEARC,0.11443728022617995,6.878987601450303e-4
OLISP.,0.09132707687299911,5.489800423816232e-4
ONCSEM,0.5577413397558063,0.003352662483251456
OPEBRU,0.011562492007056994,6.9503783208767e-5
OPEFAG,0.044287963850735045,2.662212468004714e-4
OPESP.,0.016144617015882715,9.70475880437901e-5
OPILUT,0.12031140650556035,7.232089682916644e-4
ORGANT,0.08658267683724445,5.204607792902846e-4
ORGANTG,0.451219768772668,0.0027123461766844444
ORGREC,0.02318847802574613,1.3938923794793088e-4
ORTCER,0.0020877415674424842,1.254971136074218e-5
ORTCRU,0.003068720208509237,1.8446513430704323e-5
ORTGOT,0.014640463352124884,8.800590653649134e-5
ORTINC,0.009960717559364894,5.9875289291211326e-5
ORTPOP,0.0039552854703891124,2.3775783256319248e-5
OSTNUB,0.42614030039795875,0.002561589926920723
OSTPAL,0.06934723626611854,4.168560957815751e-4
PANCOE,0.05592883843377961,3.361961988165733e-4
PANCOR,0.23254363454760538,0.0013978528462818276
PANFLA,0.008860093079196437,5.3259279073240916e-5
PANTEN,0.09746787307046906,5.858932413163922e-4
