sugas,parklajumi,svarots
CABPUS,0.44259914803965217,0.00216586224392732
CALABI,0.48084561536628917,0.002353021618077181
CALDOM,0.268920199010036,0.0013159630068087641
CALLUN,0.7318654323438956,0.003581388971420202
CALMI,0.39215114817627894,0.0019189945789765913
CALPHA,0.4085041621490951,0.001999018175260074
CALPOP,0.4654684609844652,0.002277773398006838
CALPUD,0.16545875777879132,8.096736697019004e-4
CALRUB,0.22067044144815479,0.0010798524570149292
CALSP.,0.021588893569850283,1.0564541228379172e-4
CALSTI,0.23119188467965546,0.001131339218224624
CAMBIL,0.6295210785240523,0.0030805661099227856
CAMOHR,0.18994424591487907,9.29493589177506e-4
CANHIR,0.13752386918082396,6.729740832462282e-4
CARFLO,0.19186416194837275,9.38888712658589e-4
CARMOR,0.27811832542196935,0.0013609741072564592
CARPAL,0.33249875583268895,0.0016270851505261195
CARSIL,0.33328228362544354,0.0016309193496449187
CARSP.,0.020885197449279434,1.0220187005038918e-4
CATFAL,0.28537437239672503,0.001396481627441244
CATFRA,0.17817585403555186,8.719048754258651e-4
CATFUL,0.33389316891496496,0.0016339087213818621
CATNUP,0.3135111521375459,0.001534169169715689
CATPRO,0.5757118178115851,0.00281725008984691
CATSPO,0.23682391038662148,0.0011588995781791646
CAUFIB,0.10100354712783205,4.942616139136954e-4
CAURUF,0.09341740595747648,4.57138775311883e-4
CELARG,0.33044895269255686,0.0016170544235164551
CELHAW,0.058336784153991204,2.854714899269249e-4
CELLAC,0.64477338840863,0.003155203402511353
CELRIV,0.42025571168272935,0.002056524470866996
CELRUF,0.10374394043519249,5.076717490759786e-4
CELSID,0.03672823847949423,1.7972990992194235e-4
CELSTR,0.038734925127681015,1.8954964605553165e-4
CEPADV,0.3504831159721524,0.001715091751487235
CERERM,0.7728644730420506,0.003782018083967473
CERGRA,0.16018024254087312,7.838432158737836e-4
CERPIS,0.28947771743913714,0.0014165613771211292
CERRUB,0.5831490303939849,0.0028536441452887834
CERVIN,0.4593989751763265,0.002248072323772681
CHATRI,0.3436668663402888,0.0016817363828919157
